,Behaviour,Round,total100,total90,total75,total50
103,FRONTIER_ASSIST,11,0.0335167583791896,0.03301650825412707,0.022511255627813906,0.015507753876938469
104,SCOUT,11,0.0415207603801901,0.04102051025512756,0.027013506753376687,0.018009004502251125
105,FRONTIER_CENTRAL_GREEDY,11,0.03451725862931466,0.03401700850425213,0.02301150575287644,0.017008504252126064
106,ZONE_SPLIT,11,0.05202601300650325,0.05152576288144072,0.03851925962981491,0.025512756378189096
107,ZONE_VORONOI,11,0.03851925962981491,0.03801900950475238,0.026013006503251626,0.018009004502251125
108,WANDERING,12,0.6838419209604802,0.6833416708354177,0.1855927963981991,0.09104552276138068
109,GREEDY,12,0.32066033016508255,0.32016008004002,0.2866433216608304,0.02451225612806403
110,FRONTIER,12,0.04702351175587794,0.04652326163081541,0.026513256628314157,0.018009004502251125
111,GREEDY_FRONTIER,12,0.04302151075537769,0.04252126063031516,0.027013506753376687,0.018509254627313655
112,FRONTIER_ASSIST,12,0.0415207603801901,0.04102051025512756,0.026513256628314157,0.018009004502251125
113,SCOUT,12,0.04202101050525263,0.0415207603801901,0.028514257128564282,0.021010505252626314
114,FRONTIER_CENTRAL_GREEDY,12,0.04102051025512756,0.04052026013006503,0.02451225612806403,0.01900950475237619
115,ZONE_SPLIT,12,0.06253126563281641,0.062031015507753876,0.03501750875437719,0.025512756378189096
116,ZONE_VORONOI,12,0.0335167583791896,0.03301650825412707,0.0240120060030015,0.017508754377188594
117,WANDERING,13,0.663831915957979,0.6633316658329165,0.16708354177088544,0.10005002501250625
118,GREEDY,13,0.08204102051025512,0.0815407703851926,0.05202601300650325,0.018509254627313655
119,FRONTIER,13,0.04352176088044022,0.04302151075537769,0.02451225612806403,0.017008504252126064
120,GREEDY_FRONTIER,13,0.04102051025512756,0.04052026013006503,0.029514757378689346,0.021010505252626314
121,FRONTIER_ASSIST,13,0.04352176088044022,0.04302151075537769,0.02451225612806403,0.017008504252126064
122,SCOUT,13,0.08454227113556778,0.08404202101050526,0.057028514257128564,0.01950975487743872
123,FRONTIER_CENTRAL_GREEDY,13,0.03851925962981491,0.03801900950475238,0.022511255627813906,0.017008504252126064
124,ZONE_SPLIT,13,0.06253126563281641,0.062031015507753876,0.03651825912956478,0.028514257128564282
125,ZONE_VORONOI,13,0.03801900950475238,0.03751875937968985,0.02351175587793897,0.017508754377188594
126,WANDERING,14,,1.0,0.3051525762881441,0.1660830415207604
127,GREEDY,14,0.10605302651325663,0.1055527763881941,0.04752376188094047,0.028514257128564282
128,FRONTIER,14,0.10855427713856929,0.10805402701350675,0.03551775887943972,0.02351175587793897
129,GREEDY_FRONTIER,14,0.04052026013006503,0.0400200100050025,0.031015507753876938,0.022011005502751375
130,FRONTIER_ASSIST,14,0.08754377188594298,0.08704352176088044,0.03551775887943972,0.02351175587793897
131,SCOUT,14,0.04202101050525263,0.0415207603801901,0.032016008004002,0.02501250625312656
132,FRONTIER_CENTRAL_GREEDY,14,0.05202601300650325,0.05152576288144072,0.04052026013006503,0.0240120060030015
133,ZONE_SPLIT,14,0.08204102051025512,0.0815407703851926,0.05152576288144072,0.03301650825412707
134,ZONE_VORONOI,14,0.08454227113556778,0.08404202101050526,0.03401700850425213,0.02501250625312656
135,WANDERING,15,,1.0,0.8279139569784892,0.1470735367683842
136,GREEDY,15,0.6618309154577289,0.6613306653326664,0.11505752876438219,0.02301150575287644
137,FRONTIER,15,0.05302651325662831,0.05252626313156578,0.03951975987993997,0.02051025512756378
138,GREEDY_FRONTIER,15,0.04102051025512756,0.04052026013006503,0.02751375687843922,0.018509254627313655
139,FRONTIER_ASSIST,15,0.057528764382191094,0.057028514257128564,0.03901950975487744,0.02051025512756378
140,SCOUT,15,0.10505252626313157,0.10455227613806903,0.03951975987993997,0.025512756378189096
141,FRONTIER_CENTRAL_GREEDY,15,0.04702351175587794,0.04652326163081541,0.032016008004002,0.01950975487743872
142,ZONE_SPLIT,15,0.0785392696348174,0.07803901950975488,0.05002501250625312,0.029514757378689346
143,ZONE_VORONOI,15,0.04852426213106553,0.048024012006003,0.02801400700350175,0.01900950475237619
144,WANDERING,16,0.8344172086043021,0.8339169584792396,0.6253126563281641,0.1805902951475738
145,GREEDY,16,0.12206103051525763,0.12156078039019509,0.03151575787893947,0.01950975487743872
146,FRONTIER,16,0.0560280140070035,0.05552776388194097,0.03901950975487744,0.02501250625312656
147,GREEDY_FRONTIER,16,0.0400200100050025,0.03951975987993997,0.028514257128564282,0.01950975487743872
148,FRONTIER_ASSIST,16,0.054027013506753374,0.053526763381690844,0.03701850925462731,0.02501250625312656
149,SCOUT,16,0.060030015007503754,0.05952976488244122,0.031015507753876938,0.022011005502751375
150,FRONTIER_CENTRAL_GREEDY,16,0.03951975987993997,0.03901950975487744,0.032016008004002,0.02301150575287644
151,ZONE_SPLIT,16,0.08854427213606804,0.0880440220110055,0.04202101050525263,0.02751375687843922
152,ZONE_VORONOI,16,0.053526763381690844,0.05302651325662831,0.04052026013006503,0.02751375687843922
153,WANDERING,17,0.6223111555777889,0.6218109054527263,0.17208604302151076,0.09804902451225612
154,GREEDY,17,0.2571285642821411,0.25662831415707854,0.03751875937968985,0.0240120060030015
155,FRONTIER,17,0.03651825912956478,0.03601800900450225,0.026013006503251626,0.018509254627313655
156,GREEDY_FRONTIER,17,0.04502251125562781,0.04452226113056528,0.030015007503751877,0.02051025512756378
157,FRONTIER_ASSIST,17,0.03651825912956478,0.03601800900450225,0.026013006503251626,0.018509254627313655
158,SCOUT,17,0.03951975987993997,0.03901950975487744,0.030515257628814407,0.018509254627313655
159,FRONTIER_CENTRAL_GREEDY,17,0.03651825912956478,0.03601800900450225,0.02501250625312656,0.017508754377188594
160,ZONE_SPLIT,17,0.07003501750875438,0.06953476738369184,0.05202601300650325,0.030015007503751877
161,ZONE_VORONOI,17,0.04302151075537769,0.04252126063031516,0.026013006503251626,0.018009004502251125
162,WANDERING,18,0.44772386193096547,0.447223611805903,0.16408204102051024,0.08354177088544272
163,GREEDY,18,0.23311655827913957,0.23261630815407705,0.03151575787893947,0.022011005502751375
164,FRONTIER,18,0.0335167583791896,0.03301650825412707,0.026013006503251626,0.018009004502251125
165,GREEDY_FRONTIER,18,0.0335167583791896,0.03301650825412707,0.02501250625312656,0.01950975487743872
166,FRONTIER_ASSIST,18,0.0335167583791896,0.03301650825412707,0.026013006503251626,0.018009004502251125
167,SCOUT,18,0.04502251125562781,0.04452226113056528,0.03151575787893947,0.021510755377688845
168,FRONTIER_CENTRAL_GREEDY,18,0.032016008004002,0.03151575787893947,0.02501250625312656,0.018009004502251125
169,ZONE_SPLIT,18,0.2061030515257629,0.20560280140070036,0.16558279139569784,0.030015007503751877
170,ZONE_VORONOI,18,0.061530765382691345,0.061030515257628815,0.026513256628314157,0.01900950475237619
171,WANDERING,19,0.776888444222111,0.7763881940970485,0.2676338169084542,0.0880440220110055
172,GREEDY,19,0.10655327663831916,0.10605302651325663,0.03951975987993997,0.02001000500250125
173,FRONTIER,19,0.058529264632316155,0.058029014507253625,0.0400200100050025,0.022011005502751375
174,GREEDY_FRONTIER,19,0.03901950975487744,0.03851925962981491,0.026013006503251626,0.018009004502251125
175,FRONTIER_ASSIST,19,0.058529264632316155,0.058029014507253625,0.0400200100050025,0.022011005502751375
176,SCOUT,19,0.07303651825912956,0.07253626813406704,0.05102551275637819,0.02501250625312656
177,FRONTIER_CENTRAL_GREEDY,19,0.04852426213106553,0.048024012006003,0.03401700850425213,0.01900950475237619
178,ZONE_SPLIT,19,0.20560280140070036,0.2051025512756378,0.0975487743871936,0.061530765382691345
179,ZONE_VORONOI,19,0.04452226113056528,0.04402201100550275,0.02751375687843922,0.018509254627313655
0,WANDERING,0,,1.0,0.36368184092046024,0.11305652826413207
1,GREEDY,0,0.22161080540270134,0.22111055527763882,0.07253626813406704,0.04302151075537769
2,FRONTIER,0,0.04602301150575288,0.04552276138069034,0.02351175587793897,0.017008504252126064
3,GREEDY_FRONTIER,0,0.06853426713356678,0.06803401700850426,0.02801400700350175,0.01900950475237619
4,FRONTIER_ASSIST,0,0.04602301150575288,0.04552276138069034,0.02351175587793897,0.017008504252126064
5,SCOUT,0,0.04102051025512756,0.04052026013006503,0.029014507253626812,0.02001000500250125
6,FRONTIER_CENTRAL_GREEDY,0,,1.0,0.026013006503251626,0.018009004502251125
7,ZONE_SPLIT,0,0.2681340670335168,0.2676338169084542,0.07003501750875438,0.027013506753376687
8,ZONE_VORONOI,0,0.03701850925462731,0.03651825912956478,0.026513256628314157,0.017008504252126064
9,WANDERING,1,,1.0,0.1520760380190095,0.09104552276138068
10,GREEDY,1,0.9354677338669335,0.9349674837418709,0.05052526263131566,0.031015507753876938
11,FRONTIER,1,0.06853426713356678,0.06803401700850426,0.03851925962981491,0.016508254127063533
12,GREEDY_FRONTIER,1,0.064032016008004,0.06353176588294147,0.02751375687843922,0.018009004502251125
13,FRONTIER_ASSIST,1,0.04652326163081541,0.04602301150575288,0.02801400700350175,0.016508254127063533
14,SCOUT,1,0.04102051025512756,0.04052026013006503,0.021510755377688845,0.016008004002001
15,FRONTIER_CENTRAL_GREEDY,1,0.19009504752376188,0.18959479739869936,0.030015007503751877,0.021010505252626314
16,ZONE_SPLIT,1,,1.0,0.06603301650825413,0.0240120060030015
17,ZONE_VORONOI,1,0.053526763381690844,0.05302651325662831,0.029514757378689346,0.01950975487743872
18,WANDERING,2,0.8544272136068034,0.8539269634817409,0.32266133066533265,0.13506753376688344
19,GREEDY,2,,1.0,0.24362181090545273,0.03251625812906453
20,FRONTIER,2,,1.0,0.029514757378689346,0.021510755377688845
21,GREEDY_FRONTIER,2,0.07253626813406704,0.0720360180090045,0.030515257628814407,0.022011005502751375
22,FRONTIER_ASSIST,2,,1.0,0.03301650825412707,0.021510755377688845
23,SCOUT,2,0.05202601300650325,0.05152576288144072,0.03251625812906453,0.021010505252626314
24,FRONTIER_CENTRAL_GREEDY,2,,1.0,0.026013006503251626,0.018009004502251125
25,ZONE_SPLIT,2,0.41420710355177587,0.4137068534267134,0.0670335167583792,0.02751375687843922
26,ZONE_VORONOI,2,0.0785392696348174,0.07803901950975488,0.04402201100550275,0.021510755377688845
27,WANDERING,3,,1.0,0.2526263131565783,0.07753876938469234
28,GREEDY,3,0.2256128064032016,0.22511255627813906,0.030515257628814407,0.01950975487743872
29,FRONTIER,3,0.03451725862931466,0.03401700850425213,0.022011005502751375,0.015507753876938469
30,GREEDY_FRONTIER,3,0.04852426213106553,0.048024012006003,0.0240120060030015,0.015507753876938469
31,FRONTIER_ASSIST,3,0.03451725862931466,0.03401700850425213,0.022011005502751375,0.015507753876938469
32,SCOUT,3,,1.0,0.02801400700350175,0.017508754377188594
33,FRONTIER_CENTRAL_GREEDY,3,0.04852426213106553,0.048024012006003,0.021010505252626314,0.016508254127063533
34,ZONE_SPLIT,3,0.23261630815407705,0.2321160580290145,0.03951975987993997,0.0240120060030015
35,ZONE_VORONOI,3,0.05202601300650325,0.05152576288144072,0.02351175587793897,0.017008504252126064
36,WANDERING,4,0.8104052026013007,0.8099049524762382,0.2481240620310155,0.10305152576288144
37,GREEDY,4,0.17208604302151076,0.17158579289644824,0.03551775887943972,0.022511255627813906
38,FRONTIER,4,0.03251625812906453,0.032016008004002,0.02351175587793897,0.016008004002001
39,GREEDY_FRONTIER,4,0.06753376688344172,0.0670335167583792,0.026013006503251626,0.017508754377188594
40,FRONTIER_ASSIST,4,0.03251625812906453,0.032016008004002,0.02351175587793897,0.016008004002001
41,SCOUT,4,0.03701850925462731,0.03651825912956478,0.026513256628314157,0.018009004502251125
42,FRONTIER_CENTRAL_GREEDY,4,0.030015007503751877,0.029514757378689346,0.02351175587793897,0.016508254127063533
43,ZONE_SPLIT,4,0.16908454227113556,0.16858429214607304,0.06503251625812906,0.025512756378189096
44,ZONE_VORONOI,4,0.03301650825412707,0.03251625812906453,0.02351175587793897,0.017008504252126064
45,WANDERING,5,0.9844922461230615,0.983991995997999,0.35567783891945975,0.14657328664332167
46,GREEDY,5,0.24912456228114058,0.24862431215607803,0.09854927463731866,0.05902951475737869
47,FRONTIER,5,0.03951975987993997,0.03901950975487744,0.026013006503251626,0.017008504252126064
48,GREEDY_FRONTIER,5,0.0400200100050025,0.03951975987993997,0.030515257628814407,0.02001000500250125
49,FRONTIER_ASSIST,5,0.03951975987993997,0.03901950975487744,0.026013006503251626,0.017008504252126064
50,SCOUT,5,0.05052526263131566,0.05002501250625312,0.030015007503751877,0.01900950475237619
51,FRONTIER_CENTRAL_GREEDY,5,0.04202101050525263,0.0415207603801901,0.02301150575287644,0.017008504252126064
52,ZONE_SPLIT,5,0.11555777888944473,0.11505752876438219,0.05102551275637819,0.026513256628314157
53,ZONE_VORONOI,5,0.04902451225612806,0.04852426213106553,0.02351175587793897,0.016508254127063533
54,WANDERING,6,,1.0,0.2971485742871436,0.10855427713856929
55,GREEDY,6,0.42521260630315155,0.42471235617808906,0.12706353176588295,0.030015007503751877
56,FRONTIER,6,0.03251625812906453,0.032016008004002,0.02301150575287644,0.014507253626813406
57,GREEDY_FRONTIER,6,0.0560280140070035,0.05552776388194097,0.030515257628814407,0.014507253626813406
58,FRONTIER_ASSIST,6,0.03251625812906453,0.032016008004002,0.02301150575287644,0.014507253626813406
59,SCOUT,6,0.03951975987993997,0.03901950975487744,0.028514257128564282,0.01900950475237619
60,FRONTIER_CENTRAL_GREEDY,6,,1.0,0.02351175587793897,0.016008004002001
61,ZONE_SPLIT,6,0.2416208104052026,0.24112056028014006,0.07753876938469234,0.021010505252626314
62,ZONE_VORONOI,6,0.04452226113056528,0.04402201100550275,0.0240120060030015,0.015507753876938469
63,WANDERING,7,,1.0,0.28864432216108055,0.11055527763881941
64,GREEDY,7,0.3076538269134567,0.3071535767883942,0.25962981490745374,0.0415207603801901
65,FRONTIER,7,0.048024012006003,0.04752376188094047,0.029014507253626812,0.01950975487743872
66,GREEDY_FRONTIER,7,0.060030015007503754,0.05952976488244122,0.02801400700350175,0.017508754377188594
67,FRONTIER_ASSIST,7,0.05902951475737869,0.058529264632316155,0.030015007503751877,0.01900950475237619
68,SCOUT,7,0.060530265132566284,0.060030015007503754,0.029014507253626812,0.018009004502251125
69,FRONTIER_CENTRAL_GREEDY,7,,1.0,0.02801400700350175,0.01950975487743872
70,ZONE_SPLIT,7,,1.0,0.04752376188094047,0.03301650825412707
71,ZONE_VORONOI,7,0.04302151075537769,0.04252126063031516,0.02801400700350175,0.017508754377188594
72,WANDERING,8,,1.0,0.34367183591795897,0.14457228614307155
73,GREEDY,8,0.2971485742871436,0.29664832416208103,0.04102051025512756,0.02451225612806403
74,FRONTIER,8,0.03851925962981491,0.03801900950475238,0.02501250625312656,0.017008504252126064
75,GREEDY_FRONTIER,8,0.061530765382691345,0.061030515257628815,0.0240120060030015,0.018009004502251125
76,FRONTIER_ASSIST,8,0.03851925962981491,0.03801900950475238,0.02501250625312656,0.017008504252126064
77,SCOUT,8,0.062031015507753876,0.061530765382691345,0.028514257128564282,0.017508754377188594
78,FRONTIER_CENTRAL_GREEDY,8,0.03951975987993997,0.03901950975487744,0.02451225612806403,0.017008504252126064
79,ZONE_SPLIT,8,0.08604302151075538,0.08554277138569284,0.04752376188094047,0.026513256628314157
80,ZONE_VORONOI,8,0.027013506753376687,0.026513256628314157,0.021010505252626314,0.016508254127063533
81,WANDERING,9,,1.0,0.545272636318159,0.1375687843921961
82,GREEDY,9,0.6683341670835418,0.6678339169584793,0.32016008004002,0.03851925962981491
83,FRONTIER,9,0.07753876938469234,0.07703851925962982,0.02751375687843922,0.018509254627313655
84,GREEDY_FRONTIER,9,0.05952976488244122,0.05902951475737869,0.03251625812906453,0.01950975487743872
85,FRONTIER_ASSIST,9,0.08254127063531766,0.08204102051025512,0.02751375687843922,0.018509254627313655
86,SCOUT,9,0.16208104052026012,0.1615807903951976,0.025512756378189096,0.017508754377188594
87,FRONTIER_CENTRAL_GREEDY,9,0.04902451225612806,0.04852426213106553,0.02801400700350175,0.01900950475237619
88,ZONE_SPLIT,9,,1.0,0.06653326663331666,0.026513256628314157
89,ZONE_VORONOI,9,0.06803401700850426,0.06753376688344172,0.02351175587793897,0.018009004502251125
90,WANDERING,10,,1.0,0.4137068534267134,0.26413206603301653
91,GREEDY,10,0.3071535767883942,0.30665332666333167,0.07053526763381691,0.03551775887943972
92,FRONTIER,10,0.04402201100550275,0.04352176088044022,0.03401700850425213,0.0240120060030015
93,GREEDY_FRONTIER,10,0.04202101050525263,0.0415207603801901,0.026013006503251626,0.018009004502251125
94,FRONTIER_ASSIST,10,0.04402201100550275,0.04352176088044022,0.03401700850425213,0.0240120060030015
95,SCOUT,10,0.053526763381690844,0.05302651325662831,0.0335167583791896,0.02001000500250125
96,FRONTIER_CENTRAL_GREEDY,10,,1.0,0.031015507753876938,0.018009004502251125
97,ZONE_SPLIT,10,0.10505252626313157,0.10455227613806903,0.061530765382691345,0.03151575787893947
98,ZONE_VORONOI,10,0.07603801900950476,0.07553776888444222,0.04252126063031516,0.022511255627813906
99,WANDERING,11,,1.0,0.17108554277138568,0.09954977488744372
100,GREEDY,11,0.29014507253626814,0.2896448224112056,0.07303651825912956,0.031015507753876938
101,FRONTIER,11,0.04352176088044022,0.04302151075537769,0.022511255627813906,0.015507753876938469
102,GREEDY_FRONTIER,11,0.058029014507253625,0.057528764382191094,0.031015507753876938,0.018009004502251125
103,FRONTIER_ASSIST,11,0.04352176088044022,0.04302151075537769,0.022511255627813906,0.015507753876938469
104,SCOUT,11,0.07053526763381691,0.07003501750875438,0.048024012006003,0.01900950475237619
105,FRONTIER_CENTRAL_GREEDY,11,,1.0,0.01950975487743872,0.014507253626813406
106,ZONE_SPLIT,11,0.21160580290145073,0.2111055527763882,0.04602301150575288,0.030015007503751877
107,ZONE_VORONOI,11,0.05052526263131566,0.05002501250625312,0.025512756378189096,0.018009004502251125
108,WANDERING,12,,1.0,0.4762381190595298,0.12756378189094547
109,GREEDY,12,0.5202601300650325,0.51975987993997,0.0720360180090045,0.029014507253626812
110,FRONTIER,12,0.03751875937968985,0.03701850925462731,0.02301150575287644,0.014507253626813406
111,GREEDY_FRONTIER,12,0.03901950975487744,0.03851925962981491,0.025512756378189096,0.01900950475237619
112,FRONTIER_ASSIST,12,0.03751875937968985,0.03701850925462731,0.02301150575287644,0.014507253626813406
113,SCOUT,12,0.048024012006003,0.04752376188094047,0.03251625812906453,0.017508754377188594
114,FRONTIER_CENTRAL_GREEDY,12,,1.0,0.022511255627813906,0.015007503751875938
